year,native_wage,migrant_wage,native_wage_skill_0,native_employment_skill_0,native_wage_skill_1,native_employment_skill_1,native_wage_skill_2,native_employment_skill_2,native_employment,migrant_employment,unemployment_rate,vacancy_rate,firm_count,output_per_capita,avg_productivity,firm_entry_stock,price_index,profit_rate,seed,native_wage_index_change_pct,native_wage_change_pct,native_wage_change_short_index
9,0.7734532283009491,0.5571752588631494,0.650426031224336,0.9768076398362893,0.775860304978541,0.978386167146974,0.8905983069496896,0.9547218628719275,0.9695454545454546,0.9833333333333333,0.0288,0.9659517497866503,360,0.6552441770976666,1.0126027319788429,360,0.9001587161945394,-2.6862816287583087,1,,,
10,0.7828655941879404,0.5680998550525741,0.6628515201323434,0.927694406548431,0.7839315424972974,0.9394812680115274,0.8944719004777408,0.9379042690815006,0.935,0.8729411764705882,0.07504761904761904,0.6535533799323442,354,0.705169507476089,1.014306702361562,354,0.8907400919130117,-2.3660120500662254,1,1.1285332003768431,1.2169276101759334,1.1285332003768431
11,0.7895876738580473,0.5744155720749532,0.6726054100867281,0.91268758526603,0.7908840960173024,0.9538904899135446,0.8957644955227737,0.943078913324709,0.9363636363636364,0.908235294117647,0.06819047619047619,0.8269485891726976,351,0.7618694807198342,1.0147935311113083,351,0.8817483789941137,-2.2365908195475264,1,1.9754873076159065,2.086027308017172,1.9754873076159065
12,0.7947980947195551,0.5799265438705723,0.6805584820046905,0.9113233287858117,0.7975960761579481,0.9495677233429395,0.897796976497741,0.9353169469598965,0.9318181818181818,0.9223529411764706,0.06971428571428571,0.8432463454417313,346,0.7950196793493888,1.0157074385983222,346,0.8725270829221127,-2.1977122318002436,1,2.7475089597184197,2.759684184846502,2.7475089597184197
13,0.8024767035481453,0.5791118357549756,0.694370715774349,0.9208731241473397,0.8044330690932097,0.9553314121037464,0.9012018707532897,0.9391979301423027,0.9381818181818182,0.908235294117647,0.06666666666666667,0.8249999205298105,343,0.8301458841556388,1.0167887424858533,343,0.8634004293313515,-2.132742049088286,1,3.876541288829983,3.752453824642024,3.876541288829983
14,0.8079066822742502,0.5836093156380355,0.7033463001514776,0.8894952251023193,0.8077315862260507,0.9495677233429395,0.9030163723018423,0.9288486416558862,0.9222727272727272,0.8964705882352941,0.08190476190476191,0.834553940775156,335,0.8589608082645538,1.0191302524257906,335,0.8543741928744703,-2.009817954001059,1,4.546153774143575,4.454497403674338,4.546153774143575
15,0.8121056703153195,0.5897071316664003,0.711464121432394,0.8772169167803547,0.8112182758000746,0.9394812680115274,0.9041946648931203,0.9172056921086675,0.9109090909090909,0.8988235294117647,0.09104761904761904,0.8258933903026703,328,0.8759899369602022,1.0210979762699466,328,0.8454416653685063,-1.9693267207111858,1,5.156079641491485,4.997385827618638,5.156079641491485
16,0.8159604578439561,0.5888401875662459,0.7201177650147266,0.8540245566166439,0.8135337939586328,0.9322766570605188,0.9070367555435151,0.8745148771021992,0.8859090909090909,0.9058823529411765,0.11085714285714286,0.8236656771040324,320,0.9089260214817869,1.022760579910265,320,0.8366038962216841,-1.7519757566735037,1,5.80542113974201,5.495772464016083,5.80542113974201
17,0.8194578653495723,0.590842412504097,0.7265146930158837,0.844474761255116,0.8174452667312804,0.9365994236311239,0.9074100518614453,0.8654592496765847,0.8809090909090909,0.9105882352941177,0.11428571428571428,0.8263990758646808,313,0.9436049237805422,1.027384049318039,313,0.8278578269469006,-1.5957561966708431,1,6.315274442141086,5.9479533299876435,6.315274442141086
18,0.8209121606384361,0.5961600192095062,0.728927970435681,0.8472032742155525,0.823989804898884,0.9250720461095101,0.903466553603561,0.8641655886157826,0.8777272727272727,0.8964705882352941,0.11923809523809524,0.811497401899207,310,0.9872953369960167,1.0275656691810797,310,0.8198057658210993,-1.3465035224814887,1,6.572527246017792,6.135979604318209,6.572527246017792
19,0.8237980993287696,0.5938059022508626,0.7306422457560887,0.8390177353342428,0.8285632537979761,0.9193083573487032,0.9057477691110132,0.8564036222509702,0.8704545454545455,0.8729411764705882,0.12914285714285714,0.8202572662325702,305,1.0316859603484339,1.0305317487147228,305,0.8112433436263339,-1.0728363368911407,1,6.942251965935543,6.509103483660346,6.942251965935543
20,0.8259892287534006,0.5969306503934264,0.734719997432378,0.8321964529331515,0.830981027270114,0.9322766570605188,0.9072985891650441,0.8344113842173351,0.8645454545454545,0.8729411764705882,0.1340952380952381,0.8073433498959933,302,1.0628471361585394,1.0307131842347859,302,0.8027644802667891,-0.917357539758905,1,7.313149541123015,6.792395264527864,7.313149541123015
21,0.8289060336569996,0.5945420055403066,0.7374706462054211,0.8130968622100955,0.8338658534086647,0.946685878962536,0.9085901539436195,0.8318240620957309,0.8618181818181818,0.8705882352941177,0.13676190476190475,0.8084607520305422,299,1.09352684514712,1.0315455447449158,299,0.7943744221632435,-0.7702702034186975,1,7.62639773423102,7.169509845846022,7.62639773423102
0,0.7194575448436065,0.5133813849047789,0.5842809371000179,0.9556400506970849,0.722686073369029,0.9846582984658299,0.8651356458665853,0.9855907780979827,0.9745454545454545,0.9833333333333333,0.0244,0.7849994955609362,413,0.326726242133022,1.0130306375521219,413,0.9895367071250001,-2.0926182782723415,2,,,
1,0.719909433635173,0.511599864340803,0.5878866380646592,0.9847908745247148,0.7244873456099094,0.99721059972106,0.8646740183237338,0.9884726224783862,0.99,0.9866666666666667,0.0104,1.041491380961863,411,0.36298432266065583,1.013529513616138,411,0.9791828947477884,-2.317450318507306,2,,,
2,0.7215904170050158,0.5148960102746123,0.5925926845843581,0.9797211660329531,0.7285750499770546,0.9762900976290098,0.8654842016495397,0.9495677233429395,0.9690909090909091,0.9633333333333334,0.0316,0.9892736024304666,400,0.40941109091322525,1.0152691038065995,400,0.9689374173418521,-2.380725832956413,2,,,
3,0.7247826086915955,0.5160255847300119,0.6007345321162176,0.9949302915082383,0.7313220064434764,0.9748953974895398,0.865826227358931,0.9481268011527377,0.9736363636363636,0.97,0.0268,0.9547519700290915,392,0.4727853777682829,1.015591654914629,392,0.9587991413666581,-2.4009166539877445,2,,,
4,0.733779823492954,0.5211103196584597,0.6087564989197064,0.9847908745247148,0.740322588411744,0.9776847977684798,0.8711042225809976,0.9711815561959655,0.9781818181818182,0.9733333333333334,0.0224,0.9551401689049915,389,0.5208711417856643,1.0166033717590892,389,0.9487669451422408,-2.471638808183928,2,,,
5,0.7434142873481484,0.5256422165463001,0.6198758399800818,0.9366286438529785,0.7465901715040149,0.9623430962343096,0.8744489234326387,0.9798270893371758,0.9586363636363636,0.9633333333333334,0.0408,0.9684747442622703,380,0.5517525556838696,1.0173762817397007,380,0.9389189231951425,-2.510220637964132,2,,,
6,0.7501989890564701,0.5275316346965402,0.6323815089788496,0.9378960709759189,0.752964916581509,0.9665271966527197,0.8767095936300413,0.9711815561959655,0.9577272727272728,0.94,0.0444,0.9459053867989117,371,0.5780009323492099,1.0195026184439464,371,0.9290966408139162,-2.587596670702882,2,,,
7,0.7579745002657328,0.5338648005255655,0.6454592922458748,0.9366286438529785,0.7600616468410684,0.9553695955369595,0.8788606590269312,0.9740634005763689,0.9545454545454546,0.9466666666666667,0.0464,0.9364706984202957,365,0.6126530977492919,1.0187984831011796,365,0.9193765363666926,-2.5848768851400203,2,,,
8,0.7657191989206878,0.536069743671977,0.6585123196110046,0.9277566539923955,0.7663708905421789,0.9470013947001394,0.8825349729381963,0.962536023054755,0.945,0.96,0.0532,0.9358375465195666,357,0.6369066012954191,1.021227353942045,357,0.9097586208366623,-2.630960483806467,2,,,
9,0.7704524324032962,0.5380907756661224,0.6674475708941163,0.9391634980988594,0.7732516038713412,0.9581589958158996,0.8863458460789277,0.9250720461095101,0.9409090909090909,0.9533333333333334,0.0576,0.9308030213752604,351,0.6583912451545342,1.0226409324775585,351,0.9002409317147411,-2.661187187747825,2,,,
10,0.7784841477693486,0.5594795804493514,0.6799707494411819,0.9112801013941698,0.7837572101118006,0.9358437935843794,0.8870210970696172,0.8933717579250721,0.9136363636363637,0.8211764705882353,0.10133333333333333,0.6384758387894095,347,0.7053475209847783,1.0254428198583094,347,0.8908223850011168,-2.35817049868233,2,1.1036966115061853,1.042467390361638,1.1036966115061853
11,0.7836991931389483,0.5618214910421566,0.6895275999728024,0.9201520912547528,0.7900136204076367,0.9079497907949791,0.8878448730201569,0.8890489913544669,0.9063636363636364,0.8423529411764706,0.104,0.8048762462549554,338,0.7355505556646086,1.026995035797693,338,0.8815036177957735,-2.3281876189232387,2,1.8816616601588494,1.7193482917992855,1.8816616601588494
12,0.7898180249034573,0.5684454820160185,0.6936238217716201,0.917617237008872,0.7993311504530344,0.9177126917712691,0.8899522531117171,0.9121037463976945,0.9159090909090909,0.8729411764705882,0.09104761904761904,0.8292394610807744,334,0.7745058867474401,1.0284472258840613,334,0.8722811779982143,-2.31367137517626,2,2.5671467392813305,2.513535123739363,2.5671467392813305
13,0.7958001935506799,0.5694118483355646,0.700341761860305,0.8897338403041825,0.8056658361331993,0.9302649930264993,0.8929568421746389,0.8962536023054755,0.905,0.88,0.09904761904761905,0.842516587727569,327,0.7992938490160557,1.0300659024608134,327,0.863156017904989,-2.2426972905136746,2,3.2887217663347994,3.289983921306553,3.2887217663347994
14,0.8005099007732563,0.5708112256275443,0.7044120631849401,0.8821292775665399,0.8095830654573456,0.9260808926080892,0.8977295710787402,0.9020172910662824,0.9027272727272727,0.9011764705882352,0.09752380952380953,0.8238610794495626,325,0.8259585216183903,1.030540083530164,325,0.8541250789444351,-2.215573049474663,2,3.8403535041135743,3.9012750308543973,3.8403535041135743
15,0.8026017832890407,0.573214076761244,0.7116231337377038,0.8910012674271229,0.8118587397762881,0.9205020920502092,0.8979039239035489,0.8746397694524496,0.8954545454545455,0.9011764705882352,0.10361904761904762,0.8603742450957782,321,0.8560531516573247,1.0310905593732325,321,0.8454811661024331,-2.0688653666977266,2,4.305141957133423,4.1727885504183675,4.305141957133423
16,0.8064966134551428,0.57418972560389,0.7153864354687459,0.8732572877059569,0.8136073569332183,0.9107391910739191,0.9008660893341103,0.8876080691642652,0.89,0.8917647058823529,0.10971428571428571,0.8274201994196589,317,0.8634801776418349,1.0337837356080666,317,0.8366393489994711,-2.09152835720419,2,4.6798661990452715,4.678313616249203,4.6798661990452715
17,0.8078868562289638,0.574939847437311,0.7207536026740389,0.8694550063371356,0.818685224776402,0.9135285913528591,0.8963104812962571,0.8587896253602305,0.8804545454545455,0.8847058823529412,0.11885714285714286,0.8399900222400168,312,0.8878115805858986,1.0336241660572385,312,0.8278913276331088,-1.9619249241053756,2,4.995481881407877,4.858758600955712,4.995481881407877
18,0.8119534048191274,0.577951364455195,0.7279928137596111,0.8593155893536122,0.8215979017958898,0.9177126917712691,0.8991589250392006,0.8357348703170029,0.8709090909090909,0.8847058823529412,0.12685714285714286,0.8215379587678612,307,0.9290552656639638,1.036386754920904,307,0.8191494609941575,-1.721725443126212,2,5.589701751288818,5.386571664960016,5.589701751288818
19,0.8135697208467015,0.5804695590655282,0.7330195872743228,0.8428390367553865,0.8220949954386164,0.9149232914923291,0.8986286901611263,0.8126801152737753,0.8568181818181818,0.8494117647058823,0.1443809523809524,0.8124536669144002,301,0.9504984767795911,1.0387855403961361,301,0.8106999736215079,-1.5258717673756925,2,5.84223422194077,5.596359571337616,5.84223422194077
20,0.8142363146346783,0.5836629305807188,0.7359226856329517,0.8326996197718631,0.8213934879977743,0.895397489539749,0.8974639326720261,0.8112391930835735,0.8463636363636363,0.8423529411764706,0.15428571428571428,0.8194198695022017,298,0.9820822115859302,1.039349237655238,298,0.802427092836485,-1.290946411373622,2,5.913175000079537,5.6828793563290665,5.913175000079537
21,0.8156389869496237,0.5818880843389785,0.7397217894650825,0.826362484157161,0.8257129062347602,0.9302649930264993,0.8934184571255049,0.792507204610951,0.8495454545454545,0.8305882352941176,0.15352380952380953,0.8183807145228928,297,1.0312634692897185,1.0419675706218499,297,0.794147922957133,-1.0057526799108252,2,6.136968850447552,5.864937619234409,6.136968850447552
0,0.7235378727778473,0.5142953513553147,0.5806619901533481,0.9771812080536912,0.7247413774022674,0.988031914893617,0.8783718646917982,0.9473684210526315,0.9713636363636363,0.96,0.03,0.7784283980582523,412,0.32624886549496207,1.0019277801516586,412,0.9895367071250001,-2.082582688412496,3,,,
1,0.7239046981469304,0.5143504865179143,0.5847845073767923,0.9892617449664429,0.7247878486623125,0.9800531914893617,0.8717721853279972,0.9800853485064012,0.9831818181818182,0.98,0.0172,1.0013185557638487,406,0.4018391040337544,1.0033816854785307,406,0.9791828947477885,-2.1579785303221626,3,,,
2,0.7286207089639141,0.515751353815715,0.5908672682407314,0.974496644295302,0.7284975284883275,0.988031914893617,0.8736939278891186,0.9815078236130867,0.9813636363636363,0.98,0.0188,1.0469513513286983,400,0.4455891921171247,1.0048656470578181,400,0.968963031035367,-2.3041955748295853,3,,,
3,0.7322575767786277,0.5205631838688336,0.598442328876513,0.9812080536912752,0.7324382270431846,0.9694148936170213,0.8748667040393341,0.9743954480796586,0.975,0.9666666666666667,0.026,0.9962081353078026,391,0.4887503573116943,1.0056823340359,391,0.9588250704612237,-2.3682910725721302,3,,,
4,0.7390568233093269,0.5250866486251996,0.605435000436804,0.9771812080536912,0.7413669390474636,0.9707446808510638,0.8784012876859401,0.9758179231863442,0.9745454545454545,0.9733333333333334,0.0256,0.9609207119867932,385,0.5322960788423783,1.0068766899508887,385,0.9487930027947717,-2.4357088603441945,3,,,
5,0.7442992257401293,0.5288196346748233,0.6144031234196675,0.9758389261744966,0.7495666566449319,0.9800531914893617,0.8806732766590092,0.9445234708392604,0.9672727272727273,0.9866666666666667,0.0304,0.9731667435189088,377,0.5658153979234521,1.0073130805743675,377,0.9388660508906612,-2.4902501753958477,3,,,
