mechanism_level,treatment,seed,native_wage_short,native_wage_medium,native_wage_long,native_employment_short,native_employment_long,unemployment_short,output_long,vacancy_short,firm_count_long,native_wage_skill_0_short,native_wage_skill_1_short,native_wage_skill_2_short,native_wage_change_short,native_wage_change_long
6,shock_5pct_low_skill,302,0.7948691149317276,0.8145439012169259,0.8270364586254308,0.9207575757575758,0.8510227272727273,0.08330158730158731,1.0139756826722879,0.7528327838865906,295.0,0.6778790020514293,0.7980592805804315,0.9002118040134363,2.356034740768332,6.633590654932161
6,shock_5pct_low_skill,303,0.7841436940117106,0.8024982101996606,0.8171793994483055,0.9322727272727273,0.8649999999999999,0.07834920634920635,0.9518778663635546,0.7633018242074853,309.25,0.6715285608347862,0.793910310925396,0.884324174492153,2.2895012000420945,6.69368469269648
6,shock_5pct_low_skill,304,0.7933363267810547,0.8125402457720119,0.8273710596474346,0.9286363636363637,0.8645454545454546,0.07707936507936508,1.0207964138060377,0.7659805291784251,307.75,0.6822514143118549,0.7978360997302646,0.9000558549034084,2.2559999060716622,6.651539407328959
6,shock_5pct_low_skill,305,0.7924630473569753,0.8097331416526241,0.8217270482151471,0.916969696969697,0.867840909090909,0.08622222222222221,0.9107597108477599,0.7709413845478527,311.75,0.6711949234251637,0.8042421697872483,0.8952870020847508,2.4218460774230843,6.313945110556062
6,shock_5pct_low_skill,306,0.7901589758043867,0.8068497021097378,0.8191039905633676,0.9268181818181819,0.8822727272727273,0.07923809523809523,1.2083785229889712,0.7483871278033516,311.0,0.686214574229171,0.7925158080509979,0.894575376822428,2.4288592747476283,6.207986002408778
6,shock_5pct_low_skill,307,0.7899250709846054,0.8056383468203823,0.8186205338245399,0.9306060606060607,0.8692045454545454,0.08253968253968254,0.9925987510108383,0.7803247532586325,311.5,0.6845453364356899,0.7905313106577042,0.8974115105266361,2.240683708356808,6.1137096549532925
6,shock_5pct_high_skill,300,0.7920135373330509,0.8095755804966258,0.82361674211205,0.9175757575757576,0.8542045454545455,0.08825396825396825,0.9072375327548218,0.7725589578339044,303.25,0.6860500913700133,0.7920082631895737,0.8947600614094006,2.5782473124687355,6.642678150169663
6,shock_5pct_high_skill,301,0.7933738673540871,0.8111088364180932,0.8250055953953319,0.93,0.856590909090909,0.0739047619047619,0.9203492676887514,0.7681464058027938,309.75,0.6873371669635118,0.7944770544305575,0.8985371838861985,2.6188685068504354,6.483970180070445
6,shock_5pct_high_skill,302,0.7937646910442077,0.810571749589846,0.8219338050574956,0.9221212121212122,0.8502272727272727,0.08444444444444445,1.0780622097573294,0.7574177844983595,291.75,0.6764914498534408,0.7983166891292807,0.8986843942915836,2.2174255415078523,6.177042153199631
6,shock_5pct_high_skill,303,0.7813586823417022,0.8005226130615753,0.8148217694160085,0.9343939393939394,0.8517045454545454,0.07441269841269842,0.9516089964447639,0.7585459416717022,304.25,0.6737682717901947,0.7930210362383137,0.8820142003300089,2.2217016434379517,6.691180897778401
6,shock_5pct_high_skill,304,0.7913294017544968,0.8065630348014488,0.8205739528724637,0.9321212121212121,0.8689772727272728,0.07136507936507937,1.0118634215954376,0.7650682956826048,310.75,0.6833269651541111,0.7982903726841547,0.8980654777386207,2.2129859469591997,5.87852643736662
6,shock_5pct_high_skill,305,0.7877424623593149,0.8058197283334166,0.817996131624555,0.9227272727272727,0.8606818181818183,0.08203174603174603,0.9849255950198601,0.7750263041381257,313.75,0.6715245482709319,0.8013919389920275,0.8916150075871178,2.190857104155783,6.1084047310599585
6,shock_5pct_high_skill,306,0.7870044687506775,0.8021377664359728,0.8162321797300783,0.9248484848484848,0.8639772727272726,0.07923809523809523,1.208136206080795,0.7657775117735385,306.5,0.6848645901212533,0.7892636535223465,0.8914797959528823,2.0622860792851707,6.047476210950994
6,shock_5pct_high_skill,307,0.7893376163009634,0.807338885057581,0.8235565117147133,0.935,0.8668181818181818,0.06768253968253969,1.018541525695766,0.7706755552554592,310.25,0.6854667205322763,0.7909101147729185,0.8965093642902023,2.319452239557041,6.727887748018709
6,shock_10pct_balanced,300,0.7886851380501984,0.8078544932177281,0.8204369115126154,0.9027272727272728,0.8586363636363636,0.10981818181818181,0.9902292044503489,0.7578154763649053,306.25,0.675145221146058,0.7898676997185156,0.8937822922495632,1.8575520904753677,6.024316290712953
6,shock_10pct_balanced,301,0.7909655604528201,0.8088334046556369,0.8247901476017709,0.918939393939394,0.8551136363636364,0.09866666666666667,0.9881188162089538,0.7590995294858717,317.25,0.6841345022087623,0.7925082330064992,0.8944864676951921,2.066067514808266,6.432571178732749
